,NUMERO_EKOGUI,ID_ENTIDAD,PROBA_FAVORABLE,CATEGORIA_PREDICCION
583755,89231,124,0.277486911,DESFAVORABLE
446118,62648,405,0.1223021583,DESFAVORABLE
519764,763842,115,0.5454545455,FAVORABLE
97192,1244580,405,0.1223021583,DESFAVORABLE
247081,288243,114,0.2547425474,DESFAVORABLE
467945,661895,124,0.3942857143,DESFAVORABLE
160438,174344,114,0.29,DESFAVORABLE
619316,941802,85,0.8177339901,FAVORABLE
58459,1140173,405,0.1223021583,DESFAVORABLE
90278,1222746,405,0.1223021583,DESFAVORABLE
77229,1192044,405,0.1223021583,DESFAVORABLE
274170,342727,309,0.6521400778,FAVORABLE
71896,1174120,405,0.3390342052,DESFAVORABLE
139524,145912,232,0.6086956522,FAVORABLE
104131,126764,238,0.6521400778,FAVORABLE
130153,137290,246,0.6521400778,FAVORABLE
492903,71056,124,0.277486911,DESFAVORABLE
528838,782372,405,0.1223021583,DESFAVORABLE
297638,387819,159,0.8177339901,FAVORABLE
308305,407996,527,0.6521400778,FAVORABLE
498743,721046,433,0.357827476,DESFAVORABLE
492836,71041,125,0.6521400778,FAVORABLE
227009,253019,405,0.1223021583,DESFAVORABLE
404790,56734,405,0.1223021583,DESFAVORABLE
163479,177304,114,0.2547425474,DESFAVORABLE
49555,111638,401,0.9402985075,FAVORABLE
229281,257502,405,0.1223021583,DESFAVORABLE
520646,765753,124,0.3942857143,DESFAVORABLE
610762,927650,405,0.1223021583,DESFAVORABLE
467737,661520,219,0.8177339901,FAVORABLE
70374,1170301,356,0.2981651376,DESFAVORABLE
417196,58499,405,0.3390342052,DESFAVORABLE
217769,243504,405,0.1223021583,DESFAVORABLE
224539,250693,405,0.3390342052,DESFAVORABLE
130042,1372553,405,0.3390342052,DESFAVORABLE
19066,1043746,124,0.3942857143,DESFAVORABLE
137885,143208,404,0.6521400778,FAVORABLE
327113,442770,125,0.8177339901,FAVORABLE
595576,909815,405,0.3390342052,DESFAVORABLE
325987,440704,232,0.6086956522,FAVORABLE
274971,343888,405,0.1223021583,DESFAVORABLE
247165,288477,115,0.3647058824,DESFAVORABLE
456840,640850,356,0.2981651376,DESFAVORABLE
95677,1239710,405,0.1223021583,DESFAVORABLE
571703,869445,405,0.1223021583,DESFAVORABLE
193927,2068441,124,0.277486911,DESFAVORABLE
529075,782815,348,0.6521400778,FAVORABLE
261702,32089,405,0.1223021583,DESFAVORABLE
248592,29167,405,0.1223021583,DESFAVORABLE
583370,89163,124,0.277486911,DESFAVORABLE
276827,347180,175,0.6521400778,FAVORABLE
32004,1074947,232,0.6521400778,FAVORABLE
552568,830834,405,0.1223021583,DESFAVORABLE
4333,1010640,405,0.3390342052,DESFAVORABLE
616294,935174,405,0.1223021583,DESFAVORABLE
156345,170316,115,0.5454545455,FAVORABLE
255313,309698,209,0.6521400778,FAVORABLE
535262,79611,125,0.6521400778,FAVORABLE
346829,477008,442,0.6521400778,FAVORABLE
560226,84632,124,0.3942857143,DESFAVORABLE
293116,37828,405,0.1223021583,DESFAVORABLE
615323,93348,124,0.277486911,DESFAVORABLE
565178,855538,309,0.8177339901,FAVORABLE
134603,1391460,405,0.1223021583,DESFAVORABLE
344933,474585,405,0.1223021583,DESFAVORABLE
364801,508105,405,0.1223021583,DESFAVORABLE
214617,2379,433,0.357827476,DESFAVORABLE
476512,679371,125,0.8177339901,FAVORABLE
140910,14844,405,0.1223021583,DESFAVORABLE
137648,142894,165,0.8177339901,FAVORABLE
103513,1265643,405,0.1223021583,DESFAVORABLE
336257,459325,188,0.6521400778,FAVORABLE
293529,379029,433,0.6574074074,FAVORABLE
293391,378768,405,0.1223021583,DESFAVORABLE
260329,318652,405,0.1223021583,DESFAVORABLE
140956,148515,232,0.6086956522,FAVORABLE
438735,618357,114,0.2547425474,DESFAVORABLE
341697,469100,405,0.1223021583,DESFAVORABLE
160252,174161,114,0.2547425474,DESFAVORABLE
68921,1166656,405,0.1223021583,DESFAVORABLE
563736,852793,405,0.1223021583,DESFAVORABLE
567653,86088,124,0.277486911,DESFAVORABLE
404615,566921,356,0.2981651376,DESFAVORABLE
396338,550642,55,0.6521400778,FAVORABLE
308491,408294,58,0.6521400778,FAVORABLE
520872,766298,356,0.2981651376,DESFAVORABLE
273070,340888,405,0.1223021583,DESFAVORABLE
297756,388065,114,0.2547425474,DESFAVORABLE
568243,862519,433,0.357827476,DESFAVORABLE
191184,205444,356,0.4208037825,DESFAVORABLE
118585,1320826,405,0.1223021583,DESFAVORABLE
170781,188050,154,0.8177339901,FAVORABLE
82660,1205594,405,0.1223021583,DESFAVORABLE
455882,639106,124,0.277486911,DESFAVORABLE
442058,622286,405,0.1223021583,DESFAVORABLE
289548,371272,405,0.1223021583,DESFAVORABLE
400303,557849,405,0.1223021583,DESFAVORABLE
620650,945239,405,0.1223021583,DESFAVORABLE
459137,644919,158,0.6521400778,FAVORABLE
437599,617301,114,0.2547425474,DESFAVORABLE
308698,408678,346,0.6521400778,FAVORABLE
27494,1063260,356,0.4208037825,DESFAVORABLE
139764,146399,232,0.6521400778,FAVORABLE
393196,545836,405,0.1223021583,DESFAVORABLE
77960,1193916,405,0.3390342052,DESFAVORABLE
243945,280011,115,0.3647058824,DESFAVORABLE
154840,168828,115,0.3647058824,DESFAVORABLE
476903,680256,405,0.3390342052,DESFAVORABLE
515620,754537,405,0.3390342052,DESFAVORABLE
7777,1017885,405,0.1223021583,DESFAVORABLE
294270,380435,115,0.3647058824,DESFAVORABLE
294191,380260,114,0.2547425474,DESFAVORABLE
236004,268384,405,0.1223021583,DESFAVORABLE
448629,629036,405,0.1223021583,DESFAVORABLE
555630,836841,124,0.3942857143,DESFAVORABLE
284962,362271,309,0.6521400778,FAVORABLE
406541,569514,115,0.3647058824,DESFAVORABLE
602260,916998,405,0.1223021583,DESFAVORABLE
8633,1019824,115,0.3647058824,DESFAVORABLE
562189,850022,433,0.357827476,DESFAVORABLE
23633,1054237,405,0.1223021583,DESFAVORABLE
573483,873135,405,0.1223021583,DESFAVORABLE
173517,192187,124,0.3942857143,DESFAVORABLE
496379,716742,114,0.29,DESFAVORABLE
271898,338474,115,0.3647058824,DESFAVORABLE
230010,258557,433,0.6574074074,FAVORABLE
641252,996843,405,0.3390342052,DESFAVORABLE
487688,700834,356,0.2981651376,DESFAVORABLE
589864,90213,124,0.277486911,DESFAVORABLE
576488,878737,356,0.2981651376,DESFAVORABLE
519809,763924,356,0.4208037825,DESFAVORABLE
158498,172417,114,0.29,DESFAVORABLE
268941,333663,405,0.3390342052,DESFAVORABLE
595169,909426,405,0.1223021583,DESFAVORABLE
376984,528849,405,0.1223021583,DESFAVORABLE
379913,532296,405,0.1223021583,DESFAVORABLE
30956,1072650,124,0.277486911,DESFAVORABLE
204029,222636,366,0.8177339901,FAVORABLE
421161,591809,405,0.1223021583,DESFAVORABLE
27773,1063851,405,0.3390342052,DESFAVORABLE
449827,630237,405,0.1223021583,DESFAVORABLE
599176,913742,405,0.1223021583,DESFAVORABLE
23674,1054353,426,0.8177339901,FAVORABLE
494723,713690,115,0.3647058824,DESFAVORABLE
379757,532122,405,0.1223021583,DESFAVORABLE
609886,926698,405,0.1223021583,DESFAVORABLE
288287,368727,405,0.3390342052,DESFAVORABLE
327722,44389,405,0.1223021583,DESFAVORABLE
480343,687256,405,0.1223021583,DESFAVORABLE
468125,662245,405,0.1223021583,DESFAVORABLE
24945,1057351,356,0.4208037825,DESFAVORABLE
597713,912151,405,0.1223021583,DESFAVORABLE
295557,382826,405,0.1223021583,DESFAVORABLE
124615,1346213,209,0.6521400778,FAVORABLE
175293,194273,161,0.6521400778,FAVORABLE
68003,1164354,356,0.2981651376,DESFAVORABLE
410214,574908,125,0.6521400778,FAVORABLE
481515,689380,147,0.9622641509,FAVORABLE
282436,35768,401,0.9402985075,FAVORABLE
261780,321187,309,0.6521400778,FAVORABLE
399443,556292,405,0.1223021583,DESFAVORABLE
341678,469073,433,0.357827476,DESFAVORABLE
554195,834145,433,0.357827476,DESFAVORABLE
337697,461816,405,0.1223021583,DESFAVORABLE
422961,593715,405,0.1223021583,DESFAVORABLE
543316,812268,433,0.357827476,DESFAVORABLE
19784,1045264,356,0.4208037825,DESFAVORABLE
390590,543149,405,0.1223021583,DESFAVORABLE
126526,1355019,209,0.8177339901,FAVORABLE
22633,105192,232,0.6086956522,FAVORABLE
515727,754733,405,0.1223021583,DESFAVORABLE
528027,780725,405,0.1223021583,DESFAVORABLE
334963,457024,433,0.357827476,DESFAVORABLE
440366,619911,114,0.2547425474,DESFAVORABLE
589413,901202,405,0.1223021583,DESFAVORABLE
95684,1239732,405,0.1223021583,DESFAVORABLE
6173,1014619,405,0.1223021583,DESFAVORABLE
557158,840285,356,0.2981651376,DESFAVORABLE
472621,670914,405,0.3390342052,DESFAVORABLE
410663,575409,125,0.6521400778,FAVORABLE
581892,889039,405,0.1223021583,DESFAVORABLE
419320,589027,405,0.1223021583,DESFAVORABLE
501360,725721,405,0.1223021583,DESFAVORABLE
312839,415877,232,0.6086956522,FAVORABLE
617531,937709,405,0.1223021583,DESFAVORABLE
504019,730460,433,0.6574074074,FAVORABLE
521662,76777,124,0.3942857143,DESFAVORABLE
540701,80705,125,0.6521400778,FAVORABLE
223427,248825,405,0.1223021583,DESFAVORABLE
62600,1150152,405,0.1223021583,DESFAVORABLE
332368,452702,124,0.277486911,DESFAVORABLE
241601,276526,351,0.8177339901,FAVORABLE
120720,1328987,356,0.2981651376,DESFAVORABLE
314295,418835,246,0.6521400778,FAVORABLE
547467,820450,405,0.1223021583,DESFAVORABLE
331469,450811,405,0.3390342052,DESFAVORABLE
459827,646235,405,0.1223021583,DESFAVORABLE
486836,699267,405,0.1223021583,DESFAVORABLE
553357,832401,356,0.4208037825,DESFAVORABLE
529167,782996,405,0.3390342052,DESFAVORABLE
244358,280654,101,0.8177339901,FAVORABLE
5548,101336,426,0.8177339901,FAVORABLE
37203,1085776,405,0.3390342052,DESFAVORABLE
34510,1080164,356,0.2981651376,DESFAVORABLE
420032,590324,232,0.6521400778,FAVORABLE
612160,929180,405,0.1223021583,DESFAVORABLE
167830,183993,401,0.8177339901,FAVORABLE
261004,319690,125,0.8177339901,FAVORABLE
547869,821242,433,0.357827476,DESFAVORABLE
578320,88225,124,0.277486911,DESFAVORABLE
181880,2010387,356,0.2981651376,DESFAVORABLE
465986,658459,405,0.3390342052,DESFAVORABLE
212996,235096,405,0.1223021583,DESFAVORABLE
182453,2014304,405,0.3390342052,DESFAVORABLE
427898,601005,405,0.1223021583,DESFAVORABLE
522966,770200,114,0.1785714286,DESFAVORABLE
183732,202031,356,0.2981651376,DESFAVORABLE
384504,537015,405,0.1223021583,DESFAVORABLE
597198,911569,405,0.3390342052,DESFAVORABLE
4195,1010250,405,0.1223021583,DESFAVORABLE
599275,913844,405,0.4545454545,DESFAVORABLE
163763,177584,114,0.2547425474,DESFAVORABLE
316338,422435,405,0.1223021583,DESFAVORABLE
350385,48329,405,0.3390342052,DESFAVORABLE
262897,323171,356,0.2981651376,DESFAVORABLE
5347,1013014,405,0.1223021583,DESFAVORABLE
228844,256840,405,0.1223021583,DESFAVORABLE
570218,866479,433,0.6574074074,FAVORABLE
4200,1010259,405,0,DESFAVORABLE
277408,348266,405,0.1223021583,DESFAVORABLE
106077,127306,542,0.6521400778,FAVORABLE
363762,506117,405,0.1223021583,DESFAVORABLE
619662,942683,232,0.6521400778,FAVORABLE
95417,1238998,405,0.4545454545,DESFAVORABLE
307978,407316,124,0.3942857143,DESFAVORABLE
372547,521218,232,0.6521400778,FAVORABLE
542893,811448,356,0.2981651376,DESFAVORABLE
351324,484891,124,0.277486911,DESFAVORABLE
517477,758491,405,0.3390342052,DESFAVORABLE
600187,914830,405,0.1223021583,DESFAVORABLE
582757,890633,433,0.357827476,DESFAVORABLE
38135,1087828,125,0.8177339901,FAVORABLE
517599,758764,405,0.1223021583,DESFAVORABLE
131445,1378415,356,0.2981651376,DESFAVORABLE
163827,177645,114,0.2547425474,DESFAVORABLE
339422,464988,309,0.6521400778,FAVORABLE
177686,197061,209,0.8177339901,FAVORABLE
581921,889108,433,0.6574074074,FAVORABLE
536421,798600,356,0.2981651376,DESFAVORABLE
126621,1355400,356,0.2981651376,DESFAVORABLE
4229,1010313,309,0.8177339901,FAVORABLE
191774,2057284,405,0.3390342052,DESFAVORABLE
266194,328913,150,0.6521400778,FAVORABLE
546646,818939,115,0.7142857143,FAVORABLE
266360,329185,405,0.1223021583,DESFAVORABLE
314082,418505,405,0.1223021583,DESFAVORABLE
6913,1016213,405,0.1223021583,DESFAVORABLE
345650,475439,433,0.357827476,DESFAVORABLE
60778,1145657,405,0.1223021583,DESFAVORABLE
453479,634548,356,0.2981651376,DESFAVORABLE
559969,845820,405,0.1223021583,DESFAVORABLE
417451,585434,426,0.6521400778,FAVORABLE
607556,924115,405,0.3390342052,DESFAVORABLE
54683,1130811,356,0.4208037825,DESFAVORABLE
597807,912245,405,0.1223021583,DESFAVORABLE
209434,230066,157,0.6521400778,FAVORABLE
561780,849186,356,0.4208037825,DESFAVORABLE
565266,855670,405,0.1223021583,DESFAVORABLE
455284,638086,405,0.1223021583,DESFAVORABLE
449509,629902,405,0.1223021583,DESFAVORABLE
541467,808676,55,0.8177339901,FAVORABLE
627381,963107,405,0.1223021583,DESFAVORABLE
410958,575748,125,0.6521400778,FAVORABLE
192263,2059468,356,0.2981651376,DESFAVORABLE
420446,591026,405,0.3390342052,DESFAVORABLE
211989,233582,115,0.3647058824,DESFAVORABLE
420608,591201,405,0.1223021583,DESFAVORABLE
10920,1024621,356,0.4208037825,DESFAVORABLE
104943,1269829,405,0.3390342052,DESFAVORABLE
422537,593272,405,0.3390342052,DESFAVORABLE
623683,953301,433,0.357827476,DESFAVORABLE
451313,631791,405,0.1223021583,DESFAVORABLE
210186,231313,209,0.6521400778,FAVORABLE
50049,111755,401,0.9402985075,FAVORABLE
632782,975706,346,0.6521400778,FAVORABLE
118143,1319091,114,0.29,DESFAVORABLE
585111,89489,124,0.277486911,DESFAVORABLE
491613,708160,285,0.8177339901,FAVORABLE
543276,81220,125,0.6521400778,FAVORABLE
193538,206589,356,0.4208037825,DESFAVORABLE
409579,573856,433,0.357827476,DESFAVORABLE
287240,366570,193,0.8177339901,FAVORABLE
105256,1270817,405,0.3390342052,DESFAVORABLE
434572,613391,426,0.8177339901,FAVORABLE
383582,53606,405,0.1223021583,DESFAVORABLE
79959,1199326,356,0.4208037825,DESFAVORABLE
464972,656739,405,0.1223021583,DESFAVORABLE
361137,501849,405,0.3390342052,DESFAVORABLE
142364,151111,232,0.6521400778,FAVORABLE
417148,584913,426,0.8177339901,FAVORABLE
230718,259579,220,0.224137931,DESFAVORABLE
248728,292137,203,0.6521400778,FAVORABLE
348437,479829,124,0.3942857143,DESFAVORABLE
415992,582887,433,0.357827476,DESFAVORABLE
358502,497377,405,0.1223021583,DESFAVORABLE
305361,40284,405,0.1223021583,DESFAVORABLE
511275,745468,356,0.2981651376,DESFAVORABLE
298148,388897,405,0.1223021583,DESFAVORABLE
333592,454593,114,0.2547425474,DESFAVORABLE
505888,733870,278,0.6521400778,FAVORABLE
247184,288514,433,0.357827476,DESFAVORABLE
455319,638133,309,0.6521400778,FAVORABLE
381142,533563,405,0.3390342052,DESFAVORABLE
341408,468563,433,0.357827476,DESFAVORABLE
342299,470085,356,0.4208037825,DESFAVORABLE
508793,740127,157,0.6521400778,FAVORABLE
46308,1107554,405,0.25,DESFAVORABLE
366570,511477,405,0.1223021583,DESFAVORABLE
121024,133003,159,0.6521400778,FAVORABLE
361523,50249,220,0.4615384615,DESFAVORABLE
589555,901435,124,0.277486911,DESFAVORABLE
479432,685039,405,0.3390342052,DESFAVORABLE
251752,300916,209,0.6521400778,FAVORABLE
396763,551393,356,0.2981651376,DESFAVORABLE
54696,1130837,115,0.3647058824,DESFAVORABLE
506073,734208,356,0.2981651376,DESFAVORABLE
215094,238866,405,0.1223021583,DESFAVORABLE
238942,273049,63,0.6521400778,FAVORABLE
404010,565485,405,0.1223021583,DESFAVORABLE
509281,741203,405,0.1223021583,DESFAVORABLE
124277,1344463,405,0.1223021583,DESFAVORABLE
185481,2028617,219,0.8177339901,FAVORABLE
109768,128760,63,0.8177339901,FAVORABLE
330537,449056,115,0.5454545455,FAVORABLE
376022,527250,405,0.3390342052,DESFAVORABLE
526300,777104,356,0.2981651376,DESFAVORABLE
393425,546063,405,0.1223021583,DESFAVORABLE
637901,988291,405,0,DESFAVORABLE
168959,185808,147,0.8177339901,FAVORABLE
123193,1339274,405,0.1223021583,DESFAVORABLE
338238,462710,405,0.1223021583,DESFAVORABLE
623965,954021,124,0.277486911,DESFAVORABLE
330868,449691,115,0.3647058824,DESFAVORABLE
329933,448017,405,0.3390342052,DESFAVORABLE
265613,327883,170,0.8177339901,FAVORABLE
144792,155586,1702,0.6521400778,FAVORABLE
461833,651102,356,0.2981651376,DESFAVORABLE
409821,574376,433,0.357827476,DESFAVORABLE
440168,619715,114,0.2547425474,DESFAVORABLE
394107,546759,405,0.1223021583,DESFAVORABLE
236415,26904,405,0.1223021583,DESFAVORABLE
260092,318227,209,0.8177339901,FAVORABLE
499167,72182,125,0.6521400778,FAVORABLE
428109,601345,405,0.1223021583,DESFAVORABLE
636601,984924,405,0.1223021583,DESFAVORABLE
449842,630252,405,0.1223021583,DESFAVORABLE
545207,816280,405,0.1223021583,DESFAVORABLE
563340,852060,405,0.1223021583,DESFAVORABLE
451647,632119,405,0.1223021583,DESFAVORABLE
188620,2042843,405,0.1223021583,DESFAVORABLE
152725,166709,115,0.3647058824,DESFAVORABLE
295579,382852,405,0.1223021583,DESFAVORABLE
537274,800231,405,0.1223021583,DESFAVORABLE
474983,676022,433,0.357827476,DESFAVORABLE
437309,61704,405,0.1223021583,DESFAVORABLE
620133,944025,405,0.1223021583,DESFAVORABLE
590982,904467,405,0.1223021583,DESFAVORABLE
248517,29151,405,0.1223021583,DESFAVORABLE
623557,952811,356,0.2981651376,DESFAVORABLE
184782,202535,356,0.4208037825,DESFAVORABLE
237903,271427,405,0.1223021583,DESFAVORABLE
89667,1221065,405,0.3390342052,DESFAVORABLE
117815,1317840,356,0.2981651376,DESFAVORABLE
208686,228827,115,0.3647058824,DESFAVORABLE
283299,359380,405,0.3390342052,DESFAVORABLE
64400,1154718,405,0.1223021583,DESFAVORABLE
484364,694344,433,0.357827476,DESFAVORABLE
619569,942327,405,0.3390342052,DESFAVORABLE
341852,469358,1772,0.6521400778,FAVORABLE
480530,687613,405,0.3390342052,DESFAVORABLE
235220,267135,405,0.1223021583,DESFAVORABLE
347600,478374,175,0.6521400778,FAVORABLE
341961,469525,405,0.1223021583,DESFAVORABLE
336416,459587,115,0.3647058824,DESFAVORABLE
527003,778568,115,0.3647058824,DESFAVORABLE
636119,983741,433,0.6574074074,FAVORABLE
250756,298554,356,0.4208037825,DESFAVORABLE
567395,860265,405,0.1223021583,DESFAVORABLE
400563,558423,114,0.2547425474,DESFAVORABLE
291326,374777,220,0.6,FAVORABLE
613988,931141,405,0.3390342052,DESFAVORABLE
301812,396261,405,0.1223021583,DESFAVORABLE
345443,475219,433,0.357827476,DESFAVORABLE
440279,619825,114,0.2547425474,DESFAVORABLE
14328,103294,415,0.8177339901,FAVORABLE
8350,1019280,405,0.3390342052,DESFAVORABLE
567739,861197,115,0.3647058824,DESFAVORABLE
32893,107677,401,0.8177339901,FAVORABLE
459207,645094,356,0.2981651376,DESFAVORABLE
468157,662334,309,0.8177339901,FAVORABLE
357930,496275,405,0.1223021583,DESFAVORABLE
318711,426577,368,0.6521400778,FAVORABLE
574464,874793,124,0.277486911,DESFAVORABLE
549729,824859,124,0.277486911,DESFAVORABLE
109288,1286085,209,0.6521400778,FAVORABLE
87967,121700,178,0.6521400778,FAVORABLE
492681,710082,405,0.1223021583,DESFAVORABLE
94133,1235077,210,0.8177339901,FAVORABLE
304352,400822,405,0.1223021583,DESFAVORABLE
342025,469632,405,0.1223021583,DESFAVORABLE
604357,920647,405,0.1223021583,DESFAVORABLE
55886,113340,401,0.9402985075,FAVORABLE
543708,813138,405,0.1223021583,DESFAVORABLE
227213,253322,405,0.1223021583,DESFAVORABLE
100053,125469,209,0.6521400778,FAVORABLE
565927,856991,125,0.8177339901,FAVORABLE
402026,561104,433,0.357827476,DESFAVORABLE
258935,316380,209,0.8177339901,FAVORABLE
179722,199661,115,0.3647058824,DESFAVORABLE
457569,642063,405,0.1223021583,DESFAVORABLE
134020,138889,169,0.6521400778,FAVORABLE
164802,178625,114,0.29,DESFAVORABLE
271521,337801,170,0.6521400778,FAVORABLE
133370,1386377,356,0.2981651376,DESFAVORABLE
115149,1308287,405,0.1223021583,DESFAVORABLE
351627,48536,405,0.1223021583,DESFAVORABLE
307511,406527,115,0.3647058824,DESFAVORABLE
355059,491142,169,0.6521400778,FAVORABLE
34759,1080589,405,0.1223021583,DESFAVORABLE
224459,250606,405,0.1223021583,DESFAVORABLE
431274,607174,147,0.8177339901,FAVORABLE
185171,202717,356,0.4208037825,DESFAVORABLE
637020,986044,405,0.1223021583,DESFAVORABLE
288788,369668,405,0.1223021583,DESFAVORABLE
24752,1056952,405,0.1223021583,DESFAVORABLE
421258,591907,405,0.1223021583,DESFAVORABLE
579016,88351,124,0.3942857143,DESFAVORABLE
519024,761903,246,0.6521400778,FAVORABLE
510157,743074,356,0.2981651376,DESFAVORABLE
625221,958314,124,0.277486911,DESFAVORABLE
575801,877497,115,0.3647058824,DESFAVORABLE
322830,434680,405,0.1223021583,DESFAVORABLE
93495,1232788,356,0.2981651376,DESFAVORABLE
18684,1042999,405,0.1223021583,DESFAVORABLE
96789,124327,247,0.8177339901,FAVORABLE
612846,929920,405,0.1223021583,DESFAVORABLE
586509,89704,124,0.277486911,DESFAVORABLE
560302,846473,356,0.4208037825,DESFAVORABLE
397289,552396,405,0.1223021583,DESFAVORABLE
410779,575537,124,0.3942857143,DESFAVORABLE
112648,1299027,356,0.2981651376,DESFAVORABLE
572321,870711,356,0.4208037825,DESFAVORABLE
432979,610290,356,0.2981651376,DESFAVORABLE
245785,283187,114,0.2547425474,DESFAVORABLE
323189,435277,405,0.1223021583,DESFAVORABLE
112658,1299046,356,0.4208037825,DESFAVORABLE
42088,1097065,232,0.6521400778,FAVORABLE
